"","Date UTC","Location","Magnitude","Depth","Latitude","Longitude"
"3744",2013-06-15,"Savognin GR",0.5,7.9,46.57,9.66
"3745",2013-06-15,"Savognin GR",0.8,13.9,46.56,9.67
"3746",2013-06-15,"Arolla VS",1.1,3.9,46.12,7.42
"3747",2013-06-12,"Zinal VS",0.3,2,46.18,7.64
"3748",2013-06-12,"Feldkirch A",1.8,-0.9,47.3,9.7
"3749",2013-06-19,"Les Diablerets VD",1,-0.6,46.26,7.22
"3750",2013-06-18,"Feldkirch A",1,-0.4,47.29,9.6
"3751",2013-06-18,"Les Diablerets VD",2.3,-0.3,46.27,7.23
"3752",2013-06-18,"Saxon VS",1.2,-1.2,46.2,7.16
"3753",2013-06-10,"Chamonix F",1,8.1,46.04,6.85
"3754",2013-06-10,"Zuoz GR",1.4,1.7,46.68,9.89
"3755",2013-06-17,"Beckenried NW",1.3,3.7,46.9,8.4
"3756",2013-06-17,"Arolla VS",0.9,2.8,46.11,7.42
"3757",2013-06-10,"Muerren BE",0.7,0.9,46.58,7.78
"3758",2013-06-07,"Arosa GR",1.9,7,46.74,9.66
"3759",2013-06-25,"Fribourg FR",2,4.3,46.77,7.24
"3760",2013-06-25,"Fribourg FR",2,4.9,46.78,7.23
"3761",2013-06-25,"Sanetschpass VS",1.9,2,46.35,7.41
"3762",2013-06-25,"Arolla VS",1.3,7.8,46.11,7.41
"3763",2013-06-24,"Mont-Cenis F",1.4,9.6,45.46,6.62
"3764",2013-06-22,"Leukerbad VS",1.5,-0.6,46.33,7.65
"3765",2013-06-22,"Santa Maria GR",1.5,6.3,46.71,10.41
"3766",2013-06-22,"Chamonix F",1,3.1,45.96,6.92
"3767",2013-06-21,"Saas Fee VS",1,6.5,45.95,7.96
"3768",2013-06-28,"Sanetschpass VS",0.8,4.1,46.31,7.29
"3769",2013-06-21,"Feldkirch A",1.8,-1.1,47.28,9.69
"3770",2013-06-27,"ORSIERES VS",0.7,2.1,45.97,7.19
"3771",2013-06-26,"Santa Maria GR",1.4,9.9,46.55,10.62
"3772",2013-06-27,"Sierre VS",1,4.5,46.23,7.55
"3773",2013-06-26,"Sanetschpass VS",1.1,2.1,46.3,7.3
"3774",2013-06-20,"Saxon VS",0.9,-0.4,46.24,7.19
"3775",2013-06-19,"Aosta I",1.1,2.1,45.79,7.57
"3776",2013-06-05,"Ilanz GR",1.5,6.8,46.79,9.2
"3777",2013-06-02,"Liestal BL",1,18.5,47.46,7.78
"3778",2013-06-02,"Chamonix F",1.7,0.9,46.03,6.89
"3779",2013-06-02,"Arolla VS",1,2,46.01,7.54
"3780",2013-06-02,"Zermatt VS",0.7,10.9,46.05,7.83
"3781",2013-06-01,"Sion VS",0.9,0.6,46.28,7.27
"3782",2013-05-31,"Domodossola I",1.2,6.2,45.95,8.28
"3783",2013-05-31,"Sion VS",1.2,6.1,46.16,7.4
"3784",2013-06-03,"Feldkirch A",1.8,-0.4,47.24,9.5
"3785",2012-11-08,"Santa Maria GR",1.1,5.4,46.59,10.5
"3786",2012-11-08,"Santa Maria GR",1.8,6.4,46.59,10.51
"3787",2012-11-06,"Santa Maria GR",1.2,5.4,46.59,10.5
"3788",2013-05-30,"Chamonix F",1.3,7.5,46.04,6.85
"3789",2013-05-30,"Colmar F",2.4,10.2,48.06,7.4
"3790",2013-05-30,"Vesoul F",1.7,-0.3,47.65,6.48
"3791",2013-05-30,"Sierre VS",0.5,2,46.33,7.41
"3792",2013-05-29,"Aosta I",1.8,3,45.82,7.59
"3793",2013-05-16,"Bourg-Saint-Pierre VS",1.6,2,45.8,7.15
"3794",2013-05-15,"Sion VS",0.7,4.8,46.18,7.44
"3795",2013-05-14,"Spluegen GR",0.8,7.1,46.57,9.46
"3796",2013-05-14,"Spluegen GR",0.8,7.2,46.57,9.46
"3797",2013-05-15,"Bourg-Saint-Pierre VS",1.1,2.1,45.9,7.35
"3798",2013-05-15,"Brig-Glis VS",0.9,4,46.3,8.04
"3799",2013-05-14,"Livigno I",0.9,3.7,46.5,10.11
"3800",2013-05-13,"Schluchsee D",0.8,-1,48.01,8.19
"3801",2013-05-12,"Freiburg im Breisgau D",1.2,2.9,48.22,7.74
"3802",2013-05-17,"Unterschaechen UR",0.9,2.1,46.83,8.84
"3803",2013-05-17,"Freiburg im Breisgau D",1.1,7.2,48.03,7.95
"3804",2013-05-22,"Savognin GR",0.9,13,46.56,9.67
"3805",2013-05-22,"Savognin GR",1.1,10,46.56,9.66
"3806",2013-05-22,"Arolla VS",0.7,7.1,46.1,7.41
"3807",2013-05-28,"Chamonix F",1.1,2,46.03,6.9
"3808",2013-05-22,"Verbier VS",0.7,2.1,46.11,7.34
"3809",2013-05-22,"Arolla VS",0.9,7.3,46.1,7.4
"3810",2013-05-22,"Arolla VS",0.9,7.4,46.1,7.41
"3811",2013-05-21,"Arolla VS",1,7.3,46.1,7.41
"3812",2013-05-28,"CHAMPERY VS",0.6,2.7,46.2,6.93
"3813",2013-05-27,"Strada GR",1.1,11.3,46.83,10.42
"3814",2013-05-20,"Sanetschpass VS",1.5,2.7,46.32,7.34
"3815",2013-05-20,"Muellheim D",1.8,16.1,47.89,7.62
"3816",2013-05-24,"Sierre VS",1.9,4.4,46.26,7.63
"3817",2013-05-25,"Les Diablerets VD",0.9,1.7,46.27,7.21
"3818",2013-05-20,"Savognin GR",1.3,4.8,46.57,9.68
"3819",2013-05-19,"Chamonix F",0.9,3.3,46.03,6.9
"3820",2013-05-03,"NEUCHATEL",1.6,21.3,47.02,6.94
"3821",2013-05-04,"Grindelwald BE",1,3,46.62,8.09
"3822",2013-05-01,"Brig-Glis VS",0.7,2.1,46.35,8.05
"3823",2013-05-07,"Davos GR",1.3,7.1,46.79,9.76
"3824",2013-05-08,"Arolla VS",1,2.5,46.11,7.46
"3825",2013-05-07,"Sanetschpass VS",0.8,1.1,46.34,7.41
"3826",2013-05-07,"Freiburg im Breisgau D",2.1,3,48.1,7.73
"3827",2013-04-28,"Lenk im Simmental BE",0.5,5,46.5,7.46
"3828",2013-04-16,"Sanetschpass VS",1.3,4.1,46.33,7.37
"3829",2013-04-16,"Sanetschpass VS",0.8,3.6,46.33,7.37
"3830",2013-04-15,"Sanetschpass VS",1.3,5.3,46.33,7.36
"3831",2013-04-15,"Sanetschpass VS",0.7,2.9,46.32,7.37
"3832",2013-04-15,"Sanetschpass VS",1.6,4.4,46.33,7.37
"3833",2013-04-15,"Sanetschpass VS",2.1,6.3,46.33,7.36
"3834",2013-04-16,"CHAMPERY VS",1.5,5.7,46.06,6.91
"3835",2013-04-16,"CHAMPERY VS",1.3,6.2,46.06,6.91
"3836",2013-04-15,"Sanetschpass VS",1.2,3,46.32,7.37
"3837",2013-04-15,"Sierre VS",0.8,0.8,46.35,7.51
"3838",2013-04-15,"Arosa GR",1.9,9,46.75,9.69
"3839",2013-04-14,"Santa Maria GR",1.8,4.2,46.6,10.4
"3840",2013-04-18,"Sanetschpass VS",1.1,3.9,46.33,7.37
"3841",2013-04-19,"Sierre VS",0.8,1.7,46.22,7.58
"3842",2013-04-12,"Santa Maria GR",1.1,2.8,46.6,10.28
"3843",2013-04-11,"Muellheim D",1.4,13.6,47.82,7.7
"3844",2013-04-17,"Chamonix F",1.3,2.1,46.03,6.87
"3845",2013-04-11,"Sierre VS",0.8,4.3,46.34,7.44
"3846",2013-04-15,"Sanetschpass VS",2.4,6.4,46.33,7.37
"3847",2013-04-17,"Sanetschpass VS",0.9,3.4,46.32,7.37
"3848",2013-04-17,"Chamonix F",1.9,2.1,46.03,6.87
"3849",2013-04-16,"Sanetschpass VS",1.3,5.3,46.33,7.37
"3850",2013-04-16,"Sanetschpass VS",0.8,3.8,46.32,7.37
"3851",2013-04-16,"Sanetschpass VS",0.7,3.8,46.33,7.38
"3852",2013-04-25,"Sanetschpass VS",1.4,4.7,46.33,7.36
"3853",2013-04-26,"Muellheim D",1.1,19,47.73,7.51
"3854",2013-04-25,"Sanetschpass VS",1.1,4.1,46.33,7.37
"3855",2013-04-24,"Arolla VS",0.7,7,45.9,7.43
"3856",2013-04-25,"Sierre VS",1.1,6.9,46.35,7.52
"3857",2013-04-24,"Merano I",1.2,6.8,46.42,10.87
"3858",2013-04-24,"Chamonix F",1.3,2,46.03,6.89
"3859",2013-04-23,"Freiburg im Breisgau D",1.4,8.1,48.17,7.67
"3860",2013-04-21,"Val Sesia I",1.1,7.8,45.87,8.08
"3861",2013-04-22,"Aosta I",1.1,10,45.85,7.37
"3862",2013-04-26,"Sion VS",1,6.3,46.17,7.41
"3863",2013-04-26,"Feldkirch A",1.2,-0.4,47.27,9.61
"3864",2013-04-20,"Saxon VS",1.5,1.1,46.24,7.17
"3865",2013-04-22,"Walenstadt SG",0.8,-2.1,47.15,9.33
"3866",2013-04-06,"CHAMPERY VS",2.1,-0.3,46.17,6.95
"3867",2013-04-06,"Schluchsee D",1.1,16.2,47.83,7.97
"3868",2013-04-05,"Sion VS",0.9,2,46.28,7.33
"3869",2013-04-05,"Courmayeur I",0.8,2,45.81,7.08
"3870",2013-04-04,"Muellheim D",0.8,16,47.7,7.59
"3871",2013-04-04,"Walenstadt SG",0.6,2.1,47.13,9.3
"3872",2013-04-01,"Sion VS",0.6,6.6,46.17,7.44
"3873",2013-03-27,"Chamonix F",1,2,46.03,6.88
"3874",2013-03-27,"Zuoz GR",0.4,6,46.63,10.02
"3875",2013-03-20,"Livigno I",0.7,6.9,46.58,10.12
"3876",2013-03-23,"Sargans SG",0.6,8.9,47.05,9.5
"3877",2013-03-29,"Sierre VS",0.8,2,46.34,7.44
"3878",2013-04-04,"Sion VS",0.5,7.1,46.18,7.45
"3879",2013-04-02,"Bosco/Gurin TI",0.9,6.7,46.4,8.53
"3880",2013-04-02,"Sanetschpass VS",0.6,4,46.3,7.28
"3881",2013-04-09,"Brione (Verzasca) TI",1,7,46.33,8.87
"3882",2013-04-09,"Mulhouse F",1.7,7,47.85,7.33
"3883",2013-04-01,"Sion VS",0.7,6.4,46.17,7.45
"3884",2013-04-01,"Sion VS",1.9,5.5,46.18,7.46
"3885",2013-04-02,"Saas Fee VS",1.1,6.9,45.96,7.95
"3886",2013-04-01,"Sion VS",0.8,5.3,46.18,7.46
"3887",2013-04-01,"Sion VS",0.6,6,46.17,7.45
"3888",2013-04-07,"Bormio I",0.8,7.9,46.47,10.5
"3889",2013-04-08,"Sion VS",1.9,6.3,46.16,7.41
"3890",2013-04-01,"Buchs SG",0.7,2.1,47.16,9.41
"3891",2013-03-31,"Fiesch VS",1.7,6.9,46.42,8.07
"3892",2013-04-06,"Zinal VS",0.7,2,46.21,7.67
"3893",2013-04-06,"Brig-Glis VS",0.8,7.5,46.33,8.02
"3894",2013-04-07,"Zinal VS",0.7,2.1,46.17,7.5
"3895",2012-12-30,"Bludenz A",1.1,-2.3,47.22,10.04
"3896",2012-12-30,"Sanetschpass VS",0.9,2,46.32,7.31
"3897",2012-12-30,"St. Anton am Arlberg A",1.3,-2.1,47.11,10.14
"3898",2012-12-30,"Yvonand VD",1.4,-0.4,46.84,6.68
"3899",2012-12-30,"Zernez GR",1.2,-2.9,46.82,10.06
"3900",2012-12-14,"Wildhaus SG",1.1,-1.6,47.21,9.37
"3901",2012-12-13,"Zinal VS",0.9,3.6,46.21,7.65
"3902",2012-12-13,"Andelfingen ZH",1,13.1,47.54,8.63
"3903",2012-12-13,"Fusio TI",1,7.8,46.41,8.54
"3904",2012-12-15,"Andelfingen ZH",1,11.9,47.54,8.62
"3905",2012-12-18,"Muellheim D",1.5,4.5,47.92,7.63
"3906",2012-12-17,"Sierre VS",1,4.9,46.2,7.5
"3907",2012-12-06,"Buchs SG",1.7,2.2,47.22,9.5
"3908",2012-11-30,"Vals GR",1.3,5.6,46.6,9.17
"3909",2012-12-11,"Zermatt VS",0.9,2,45.94,7.76
"3910",2012-12-17,"Fusio TI",1.6,9.2,46.41,8.54
"3911",2012-12-16,"Bosco/Gurin TI",1,6.9,46.4,8.53
"3912",2012-12-15,"Brig-Glis VS",1.1,7.9,46.36,8.04
"3913",2012-12-14,"Leukerbad VS",1.3,2.4,46.39,7.52
"3914",2012-12-09,"Mulhouse F",1.8,6.9,47.91,7.39
"3915",2012-12-08,"Bedretto TI",1.4,6,46.47,8.58
"3916",2012-12-07,"Santa Maria GR",1.6,6.8,46.59,10.5
"3917",2012-12-25,"Fribourg FR",1.4,0.1,46.76,7.22
"3918",2012-12-25,"Zermatt VS",1.2,2,45.88,7.61
"3919",2012-12-24,"Fribourg FR",1.1,5,46.79,7.22
"3920",2012-12-24,"Donaueschingen D",1.4,15.3,47.9,8.5
"3921",2012-12-24,"Fribourg FR",1.4,3.5,46.78,7.23
"3922",2012-12-24,"Saxon VS",0.3,2.4,46.23,7.11
"3923",2012-12-23,"Saxon VS",1.2,1.7,46.23,7.12
"3924",2012-12-23,"St-Aubin FR",1.5,-0.5,46.94,6.99
"3925",2012-12-28,"Monte Adamello I",1.9,10.1,46,10.63
"3926",2012-12-28,"Bonaduz GR",0.7,7.1,46.8,9.42
"3927",2012-12-22,"Sierre VS",0.6,2,46.2,7.5
"3928",2012-12-21,"Frauenfeld TG",1,20.5,47.59,8.96
"3929",2012-12-28,"Bourg-Saint-Pierre VS",1,4.5,45.82,7.13
"3930",2012-12-20,"Arolla VS",0.9,2.1,45.9,7.55
"3931",2012-12-26,"Saxon VS",1.6,1.3,46.22,7.12
"3932",2012-12-20,"Berguen GR",0.9,-0.2,46.69,9.78
"3933",2012-12-20,"Graechen VS",0.8,5.2,46.2,7.83
"3934",2012-12-19,"Fribourg FR",1.6,-0.7,46.8,7.13
"3935",2012-12-05,"Leukerbad VS",0.9,7.9,46.38,7.69
"3936",2012-12-04,"Graechen VS",0.6,3.5,46.23,7.88
"3937",2012-12-04,"Liestal BL",1.5,13.9,47.43,7.68
"3938",2012-12-04,"Zinal VS",0.8,5.9,46.18,7.69
"3939",2012-12-03,"Zermatt VS",0.8,2,45.93,7.76
"3940",2012-12-03,"Zermatt VS",0.9,6.5,46.06,7.82
"3941",2012-12-01,"Chiavenna I",1,11.7,46.2,9.34
"3942",2012-12-07,"CHAMPERY VS",2.4,3.4,46.2,6.92
"3943",2012-11-30,"Sierre VS",1.3,4.3,46.34,7.52
"3944",2012-11-16,"Lago di Garda I",3.1,13,45.85,10.92
"3945",2012-11-15,"Merano I",1.3,7.4,46.48,10.85
"3946",2012-11-14,"Bosco/Gurin TI",1.1,9.2,46.4,8.53
"3947",2012-11-13,"Merano I",1,9,46.46,10.94
"3948",2012-11-13,"Saas Fee VS",0.7,5.5,46.14,8
"3949",2012-11-12,"Kempten D",1.8,29.4,48.05,10.34
"3950",2012-11-12,"Saanen BE",2.2,-1.5,46.52,7.28
"3951",2012-11-18,"Muellheim D",1,2.1,47.92,7.61
"3952",2012-11-18,"Reckingen VS",1.1,8.3,46.46,8.18
"3953",2012-11-18,"Feldkirch A",0.5,-0.4,47.31,9.64
"3954",2012-11-11,"Rheinfelden AG",0.8,4.4,47.59,7.69
"3955",2012-11-11,"Bosco/Gurin TI",1.4,8.3,46.41,8.53
"3956",2012-11-11,"St. Anton am Arlberg A",1,-2,47.21,10.05
"3957",2012-11-24,"Bormio I",1.1,9.7,46.47,10.67
"3958",2012-11-24,"Bormio I",1.1,2.1,46.45,10.66
"3959",2012-11-24,"Sanetschpass VS",1.1,4.4,46.31,7.32
"3960",2012-11-24,"Simplon Dorf VS",0.7,4.3,46.16,7.99
"3961",2012-11-24,"Unterschaechen UR",0.5,1.1,46.85,8.88
"3962",2012-11-24,"Livigno I",1,2.1,46.59,10.14
"3963",2012-11-24,"Bischofszell TG",1.1,6,47.47,9.23
"3964",2012-11-23,"Muerren BE",0.8,2,46.48,7.93
"3965",2012-11-22,"Vals GR",1.4,2,46.59,9.15
"3966",2012-11-29,"Zermatt VS",1.1,2,45.93,7.76
"3967",2012-11-29,"Zermatt VS",1.8,2.1,45.93,7.76
"3968",2012-11-29,"Aosta I",1.3,2.1,45.81,7.54
"3969",2012-11-29,"Zermatt VS",0.7,2,45.93,7.75
"3970",2012-11-29,"Schluchsee D",1.2,11.2,47.81,8.16
"3971",2012-11-20,"Santa Maria GR",1.5,5.8,46.59,10.5
"3972",2012-11-20,"Imst A",2.1,13.1,47.11,10.74
"3973",2012-11-27,"Val Sesia I",1.5,3,45.89,8.15
"3974",2012-11-27,"Chamonix F",1.1,3.1,46.03,6.87
"3975",2012-11-27,"Bourg-Saint-Pierre VS",1.7,2.6,45.81,7.14
"3976",2012-11-20,"Santa Maria GR",1.8,6.3,46.59,10.51
"3977",2012-11-20,"Faido TI",1.1,7,46.46,8.78
"3978",2012-11-20,"Linthal GL",1.2,3.7,46.92,9.06
"3979",2012-11-05,"Feldkirch A",0.5,1.6,47.27,9.57
"3980",2012-11-09,"Sion VS",0.8,1.2,46.15,7.34
"3981",2012-11-08,"Les Diablerets VD",0.9,2,46.28,7.09
"3982",2012-10-31,"Visp VS",0.8,2,46.25,7.86
"3983",2012-11-01,"Santa Maria GR",1.4,5.3,46.58,10.5
"3984",2012-11-07,"Bonaduz GR",0.8,2,46.77,9.41
"3985",2012-10-30,"Binn VS",0.6,2.1,46.3,8.15
"3986",2012-10-15,"Sierre VS",0.9,1.7,46.32,7.45
"3987",2012-10-15,"Freiburg im Breisgau D",1.1,22.2,48.04,8.05
"3988",2012-10-15,"Brugg AG",1.2,20.4,47.45,8.12
"3989",2012-10-15,"Bourg-Saint-Pierre VS",0.9,2.1,45.86,7.34
"3990",2012-10-15,"Sierre VS",0.9,3.6,46.33,7.49
"3991",2012-10-14,"CHAMPERY VS",1.9,1.2,46.09,6.87
"3992",2012-10-19,"Frick AG",1,17.4,47.5,7.98
"3993",2012-10-19,"Sanetschpass VS",0.9,4.4,46.33,7.35
"3994",2012-10-12,"Aosta I",2.5,6.8,45.85,7.38
"3995",2012-10-08,"Tirano I",1.1,7.9,46.29,10.16
"3996",2012-10-08,"Poschiavo GR",1.1,5.7,46.33,10.18
"3997",2012-10-05,"Santa Maria GR",0.6,2.4,46.56,10.34
"3998",2012-10-11,"Unterschaechen UR",1.1,-1.3,46.85,8.89
"3999",2012-10-10,"Chur GR",1.6,8.9,46.79,9.5
"4000",2012-10-10,"Bosco/Gurin TI",0.9,2.1,46.36,8.43
"4001",2012-10-18,"Sanetschpass VS",1.3,5.4,46.34,7.35
"4002",2012-10-17,"Santa Maria GR",1.2,5.6,46.67,10.5
"4003",2012-10-17,"Graechen VS",0.7,7.1,46.25,7.73
"4004",2012-10-17,"Laupen BE",1.2,-0.5,46.88,7.27
"4005",2012-10-26,"Mulhouse F",1.2,10.7,47.68,7.49
"4006",2012-10-26,"Bedretto TI",0.9,6.5,46.42,8.54
"4007",2012-10-25,"Muellheim D",0.9,15.4,47.86,7.58
"4008",2012-10-29,"Sarnen OW",2.3,1.8,46.89,8.28
"4009",2012-10-22,"Santa Maria GR",1,3.3,46.55,10.34
"4010",2012-10-22,"Santa Maria GR",1.3,2.6,46.56,10.34
"4011",2012-10-22,"Maloja GR",0.9,4,46.42,9.76
"4012",2012-10-21,"Santa Maria GR",1.2,7,46.55,10.34
"4013",2012-10-28,"Santa Maria GR",1.6,10,46.69,10.78
"4014",2012-10-28,"Berguen GR",1.7,7.8,46.57,9.75
"4015",2012-10-28,"Chamonix F",1.2,5.4,46.03,6.88
"4016",2012-10-28,"Visp VS",1.1,3,46.26,7.88
"4017",2012-10-21,"Arolla VS",0.7,1.4,45.99,7.49
"4018",2012-10-20,"Kerzers FR",2.3,7.9,47,7.22
"4019",2012-10-27,"Sierre VS",0.3,3.6,46.26,7.63
"4020",2012-10-26,"Courmayeur I",1.9,3.7,45.77,7.04
"4021",2012-10-03,"Sierre VS",0.8,2.6,46.31,7.52
"4022",2012-10-05,"Chamonix F",2.4,2,45.85,6.87
"4023",2012-10-09,"Unterschaechen UR",0.6,2,46.82,8.79
"4024",2012-10-20,"Arolla VS",1.1,1,45.98,7.5
"4025",2012-10-20,"Santa Maria GR",1.7,9.3,46.59,10.48
"4026",2012-10-03,"Zinal VS",0.8,4.7,46.23,7.65
"4027",2012-10-03,"Sanetschpass VS",1.1,2,46.33,7.4
"4028",2012-10-03,"Lenk im Simmental BE",1.1,-0.5,46.41,7.41
"4029",2012-10-03,"Zinal VS",1,4.2,46.23,7.65
"4030",2012-10-06,"Saxon VS",0.3,1.9,46.24,7.21
"4031",2012-10-05,"Thalwil ZH",1.5,13.7,47.33,8.62
"4032",2012-10-07,"Frauenfeld TG",1.1,22.1,47.6,8.86
"4033",2012-10-07,"Steckborn TG",1.1,12.6,47.64,9.04
"4034",2013-08-20,"Sanetschpass VS",1.2,2.1,46.32,7.32
"4035",2013-05-16,"Bourg-Saint-Pierre VS",1.3,2.1,45.9,7.14
"4036",2015-11-24,"Zermatt VS",1,4,46.05,7.85
"4037",2015-11-24,"Goeschenen UR",0.4,5.2,46.67,8.5
"4038",2021-06-09,"NEUCHATEL",2.5,-0.2,47,6.92
"4039",2021-06-09,"Elm GL",2.2,2.1,46.9,9.13
"4040",2021-06-09,"Elm GL",1.3,1,46.9,9.14
"4041",2021-06-06,"Elm GL",1.9,2.1,46.9,9.14
"4042",2021-06-06,"Zinal VS",0.8,5.6,46.19,7.67
"4043",2021-06-06,"Aosta I",2,2.1,45.7,7.18
"4044",2021-06-06,"Aosta I",1.2,2.4,45.7,7.18
"4045",2021-06-07,"Chamonix F",0.7,6.4,45.89,7.01
"4046",2021-06-05,"Sion VS",1,8.1,46.2,7.42
"4047",2021-06-05,"Goeschenen UR",1.5,5.9,46.67,8.5
"4048",2021-06-04,"Martigny VS",1,4.4,46.17,7.07
"4049",2021-06-05,"St-Aubin NE",1.6,-0.4,46.86,6.75
"4050",2021-06-04,"Chamonix F",1.5,5.7,46.04,6.9
"4051",2021-06-03,"Sierre VS",1.5,5.3,46.23,7.53
"4052",2021-06-03,"Olivone TI",1.1,7.5,46.63,8.99
"4053",2021-05-26,"Sion VS",2.3,8,46.26,7.39
"4054",2021-06-02,"Visp VS",1.6,8.1,46.26,7.91
"4055",2021-06-01,"Santa Maria GR",1.3,7.5,46.64,10.32
"4056",2021-06-01,"Santa Maria GR",1,6.7,46.64,10.31
"4057",2021-06-01,"Santa Maria GR",1.1,7.3,46.64,10.31
"4058",2021-06-01,"Santa Maria GR",1.5,7.2,46.64,10.31
"4059",2021-06-01,"Verbier VS",0.7,3.2,46.1,7.28
"4060",2021-05-31,"Verbier VS",1,3.5,46.1,7.28
"4061",2021-06-01,"Schwarzsee FR",0.7,2.6,46.72,7.24
"4062",2021-06-02,"Lago di Garda I",2.1,10.2,45.95,11.08
"4063",2021-06-01,"Santa Maria GR",1.2,9.3,46.56,10.6
"4064",2021-05-31,"Santa Maria GR",1.8,9,46.55,10.61
"4065",2021-05-30,"Arolla VS",1.6,1,46,7.37
"4066",2021-05-30,"Montafon A",1.4,-0.3,47.12,10.05
"4067",2021-05-30,"CHATEAU-D'OEX VD",0.5,0.6,46.41,7.07
"4068",2021-05-30,"Sanetschpass VS",1.6,5.6,46.33,7.35
"4069",2021-05-30,"Liestal BL",0.8,20.3,47.49,7.71
"4070",2021-05-29,"Oberstdorf D",1.6,7.2,47.28,10.06
"4071",2021-05-29,"Zuoz GR",1.4,2.8,46.62,9.9
"4072",2021-05-29,"Stein am Rhein SH",0.8,20.6,47.68,8.89
"4073",2021-05-28,"Sion VS",0.6,7.8,46.26,7.39
"4074",2021-05-28,"Sion VS",0.9,7.2,46.26,7.38
"4075",2021-05-27,"Chamonix F",0.9,6.6,45.9,7.02
"4076",2021-04-22,"Sion VS",2.3,8,46.26,7.39
"4077",2021-05-25,"Sion VS",1.7,7.7,46.27,7.38
"4078",2021-03-11,"Santa Maria GR",2.5,10.3,46.5,10.77
"4079",2021-05-02,"Aosta I",2.7,7,45.83,7.45
"4080",2021-05-25,"Sierre VS",0.7,7.6,46.35,7.51
"4081",2021-05-24,"Sargans SG",1.3,7.6,47.06,9.46
"4082",2021-05-24,"Sion VS",0.9,7.6,46.26,7.39
"4083",2021-05-20,"Bosco/Gurin TI",2,6.9,46.4,8.54
"4084",2021-05-04,"St-Ursanne JU",1.9,1.6,47.32,7.09
"4085",2020-08-04,"ZUG",2.1,30.1,47.22,8.5
"4086",2021-05-26,"Unterschaechen UR",1.2,8.4,46.86,8.76
"4087",2021-05-26,"Sion VS",1.2,7.7,46.26,7.39
"4088",2020-07-17,"Val Sesia I",2.1,13.2,45.85,8.14
"4089",2021-05-25,"Sion VS",1.2,7.8,46.26,7.39
"4090",2021-05-25,"Sion VS",2,7.8,46.26,7.4
"4091",2021-05-26,"Nyon VD",1.1,-0.4,46.35,6.26
"4092",2021-05-23,"Bourg-Saint-Pierre VS",0.5,6.7,45.9,7.02
"4093",2021-05-21,"St-Aubin NE",2.6,0.4,46.92,6.81
"4094",2021-05-22,"Freiburg im Breisgau D",1.3,9.4,48.08,8.07
"4095",2021-05-18,"Sion VS",2.8,7.9,46.26,7.39
"4096",2021-05-22,"Chamonix F",0.5,6.1,45.9,7.02
"4097",2021-05-22,"Chamonix F",0.8,6.5,45.9,7.02
"4098",2021-05-21,"Bourg-Saint-Pierre VS",1.2,5.7,45.81,7.13
"4099",2021-05-20,"Bosco/Gurin TI",1.3,4.4,46.41,8.54
"4100",2021-05-19,"Sion VS",0.9,7.5,46.26,7.39
"4101",2021-05-18,"Sion VS",1.2,7,46.26,7.38
"4102",2021-05-18,"Sion VS",0.4,7.3,46.26,7.39
"4103",2021-05-18,"Sion VS",1.8,7.5,46.27,7.39
"4104",2021-05-17,"Sion VS",0.7,7.4,46.26,7.39
"4105",2021-05-15,"Sion VS",0.8,6.9,46.26,7.39
"4106",2021-05-16,"Sion VS",0.9,7.7,46.26,7.39
"4107",2021-05-16,"Sion VS",0.6,7.5,46.26,7.39
"4108",2021-05-16,"Sion VS",1.6,7.8,46.26,7.39
"4109",2021-05-16,"Sion VS",1.9,7.5,46.26,7.39
"4110",2021-05-14,"Sion VS",1.9,7.7,46.26,7.39
"4111",2021-05-13,"Sion VS",1.1,7.6,46.26,7.39
"4112",2021-05-13,"Sion VS",0.7,7.5,46.26,7.39
"4113",2021-05-13,"Simplon Dorf VS",0.8,0.6,46.19,8.16
"4114",2021-05-09,"Chamonix F",0.8,5.9,45.93,7.01
"4115",2021-05-12,"Zermatt VS",0.7,5.2,45.94,7.92
"4116",2021-05-12,"Santa Maria GR",1.6,7.1,46.7,10.44
"4117",2021-05-09,"Les Diablerets VD",0.6,-1,46.32,7.21
"4118",2021-05-08,"Elm GL",1.7,1.1,46.91,9.12
"4119",2021-05-08,"Les Diablerets VD",1.2,-0.5,46.32,7.22
"4120",2021-05-10,"Chamonix F",0.5,6.3,45.92,7.01
"4121",2021-05-09,"Muellheim D",0.8,18.7,47.69,7.65
"4122",2021-05-09,"Chamonix F",1,6.1,45.93,7.01
"4123",2021-05-08,"Elm GL",1.6,2,46.9,9.13
"4124",2021-05-08,"Muellheim D",1.7,17.5,47.81,7.64
"4125",2021-05-08,"Pontarlier F",1.3,5.5,46.86,6.17
"4126",2021-05-07,"Graechen VS",0.9,3.2,46.22,7.86
"4127",2021-05-07,"Stein am Rhein SH",2,20.2,47.68,8.9
"4128",2021-05-06,"Unterschaechen UR",1.4,4,46.85,8.9
"4129",2021-05-05,"Courmayeur I",1.4,3,45.87,7
"4130",2021-05-05,"San Bernardino GR",1.5,2,46.44,9.07
"4131",2021-05-04,"Courmayeur I",1.1,3.4,45.79,7.05
"4132",2021-05-04,"Bosco/Gurin TI",1.2,4.2,46.34,8.53
"4133",2021-05-04,"St-Ursanne JU",1.1,1.6,47.32,7.08
"4134",2021-05-04,"Grenchen SO",1.8,3.7,47.18,7.45
